Episode,Time steps,Rewards,Tiles,Reward means,Tile means
172,124986.0,-5.700000000000024,14.0,-33.95500000000004,22.7
173,125109.0,-0.30000000000001137,14.0,-35.215000000000025,22.15
174,126609.0,-32.99999999999943,39.0,-32.81499999999999,22.95
175,128109.0,-23.99999999999915,42.0,-32.36499999999997,23.1
176,128328.0,53.100000000000044,35.0,-29.54499999999996,24.15
177,128484.0,-3.6000000000000085,14.0,-25.82499999999994,23.65
178,129984.0,-92.99999999999939,19.0,-30.30499999999991,23.9
179,131484.0,-32.999999999999076,39.0,-30.35499999999987,25.15
180,132984.0,-81.00000000000026,23.0,-30.054999999999886,25.25
181,133187.0,-8.299999999999983,14.0,-28.51999999999988,23.95
182,133375.0,-6.799999999999994,14.0,-29.65999999999986,23.3
183,134875.0,-95.99999999999918,18.0,-31.009999999999764,22.85
184,135858.0,-86.30000000000001,14.0,-37.314999999999756,21.85
185,137358.0,-75.00000000000064,25.0,-36.714999999999804,22.05
186,137545.0,-6.699999999999999,14.0,-32.54999999999983,21.75
187,137650.0,1.499999999999968,14.0,-33.23999999999982,21.4
188,139150.0,-92.9999999999994,19.0,-33.38999999999981,21.35
189,139336.0,-6.600000000000012,14.0,-33.759999999999806,21.35
190,139604.0,45.199999999999896,34.0,-32.2749999999998,21.9
191,139880.0,47.399999999999984,35.0,-25.254999999999832,22.7
192,140063.0,-0.20000000000005258,16.0,-24.979999999999837,22.8
193,140212.0,-2.900000000000013,14.0,-25.109999999999836,22.8
194,141712.0,-72.00000000000091,26.0,-27.05999999999991,22.15
195,141980.0,48.199999999999925,35.0,-23.44999999999996,21.8
196,143480.0,-92.99999999999937,19.0,-30.754999999999928,21.0
197,143689.0,21.19999999999984,24.0,-29.514999999999937,21.5
198,145189.0,-51.00000000000138,33.0,-27.41500000000004,22.2
199,146689.0,-92.99999999999937,19.0,-30.41500000000005,21.2
200,148189.0,-89.9999999999996,20.0,-30.86500000000002,21.05
201,149689.0,-89.99999999999963,20.0,-34.95,21.35
202,149879.0,-4.000000000000121,15.0,-34.81000000000001,21.4
203,151379.0,-92.9999999999994,19.0,-34.66000000000001,21.45
204,152879.0,-95.99999999999915,18.0,-35.144999999999975,21.65
205,154379.0,-8.999999999999874,47.0,-31.844999999999935,22.75
206,154517.0,1.1999999999999602,15.0,-31.44999999999994,22.8
