Episode,Time steps,Rewards,Tiles,Reward means,Tile means
270,292344.0,-95.99999999999918,18.0,37.385000000000545,38.4
271,292651.0,50.40000000000032,37.0,40.20500000000045,37.85
272,294151.0,-41.999999999999915,36.0,34.90500000000043,37.55
273,295651.0,-45.00000000000013,35.0,29.5200000000004,37.2
274,297151.0,-45.00000000000013,35.0,19.805000000000366,36.35
275,298651.0,-92.99999999999936,19.0,10.185000000000382,34.7
276,300151.0,-41.999999999999915,36.0,12.885000000000343,35.6
277,300350.0,13.199999999999868,21.0,6.1550000000003084,34.05
278,300536.0,11.49999999999988,20.0,-0.6599999999997287,32.45
279,302036.0,-35.99999999999949,38.0,-9.924999999999736,31.75
280,303536.0,-89.99999999999959,20.0,-21.934999999999743,30.15
281,305036.0,-38.9999999999997,37.0,-31.289999999999758,29.4
282,306536.0,-95.99999999999918,18.0,-31.43999999999975,29.35
283,308036.0,-38.9999999999997,37.0,-40.79999999999976,28.6
284,309536.0,-95.99999999999915,18.0,-40.79999999999976,28.6
285,309898.0,149.8000000000006,52.0,-31.359999999999747,29.35
286,310261.0,149.7000000000006,52.0,-20.279999999999717,30.15
287,311761.0,-86.99999999999982,21.0,-25.154999999999706,30.25
288,313261.0,-95.99999999999918,18.0,-30.469999999999658,30.2
289,313621.0,150.00000000000063,52.0,-20.869999999999624,31.0
290,315121.0,-86.99999999999982,21.0,-20.419999999999657,31.15
291,316621.0,-95.99999999999918,18.0,-27.739999999999633,30.2
292,318121.0,-38.99999999999969,37.0,-27.589999999999623,30.25
293,318481.0,150.00000000000063,52.0,-17.839999999999584,31.1
294,319981.0,-95.99999999999918,18.0,-20.38999999999954,30.25
295,321481.0,-89.9999999999996,20.0,-20.239999999999547,30.3
296,322981.0,-38.9999999999997,37.0,-20.089999999999538,30.35
297,324481.0,-89.9999999999996,20.0,-25.24999999999951,30.3
298,324828.0,151.30000000000055,52.0,-18.25999999999948,31.9
299,325203.0,148.5000000000006,52.0,-9.034999999999473,32.6
300,326703.0,-86.99999999999982,21.0,-8.884999999999485,32.65
301,327057.0,150.6000000000006,52.0,0.5950000000005303,33.4
302,327454.0,146.30000000000052,52.0,12.710000000000514,35.1
303,327820.0,149.40000000000057,52.0,22.13000000000053,35.85
304,329320.0,-86.9999999999998,21.0,22.580000000000492,36.0
305,329683.0,149.70000000000053,52.0,22.57500000000049,36.0
306,331183.0,-95.99999999999918,18.0,10.2900000000005,34.3
307,331536.0,150.70000000000059,52.0,22.175000000000523,35.85
308,333036.0,-86.9999999999998,21.0,22.62500000000049,36.0
309,334536.0,-17.999999999998213,44.0,14.225000000000545,35.6
310,334908.0,148.8000000000007,52.0,26.015000000000573,37.15
311,335280.0,148.80000000000052,52.0,38.25500000000056,38.85
312,336780.0,-75.00000000000065,25.0,36.45500000000051,38.25
313,337156.0,148.40000000000055,52.0,36.3750000000005,38.25
314,337525.0,149.10000000000053,52.0,48.63000000000049,39.95
315,339025.0,-89.99999999999959,20.0,48.63000000000049,39.95
316,339382.0,150.3000000000006,52.0,58.0950000000005,40.7
317,340882.0,-35.99999999999949,38.0,60.795000000000506,41.6
318,341261.0,148.10000000000053,52.0,60.63500000000052,41.6
319,342667.0,-35.499999999998124,45.0,51.435000000000585,41.25
320,343029.0,149.80000000000052,52.0,63.27500000000059,42.8
321,343393.0,149.60000000000053,52.0,63.22500000000059,42.8
322,343764.0,148.90000000000055,52.0,63.3550000000006,42.8
323,344131.0,149.30000000000052,52.0,63.35000000000059,42.8
324,344489.0,150.20000000000053,52.0,75.2100000000006,44.35
325,344870.0,85.00000000000057,51.0,71.97500000000062,44.3
326,345241.0,148.90000000000057,52.0,84.2200000000006,46.0
327,345601.0,150.00000000000054,52.0,84.1850000000006,46.0
328,345974.0,148.7000000000005,52.0,95.97000000000061,47.55
329,346333.0,150.1000000000006,52.0,104.37500000000054,47.95
330,346682.0,151.10000000000053,52.0,104.49000000000055,47.95
331,347044.0,149.8000000000006,52.0,104.54000000000056,47.95
332,347391.0,151.30000000000052,52.0,115.85500000000062,49.3
333,347748.0,150.30000000000058,52.0,115.95000000000061,49.3
334,348110.0,149.8000000000006,52.0,115.98500000000061,49.3
335,348484.0,148.60000000000053,52.0,127.9150000000006,50.9
336,348852.0,149.20000000000064,52.0,127.86000000000061,50.9
337,349233.0,147.90000000000052,52.0,137.0550000000006,51.6
338,349602.0,149.1000000000006,52.0,137.10500000000064,51.6
339,349963.0,149.9000000000005,52.0,146.37500000000057,51.95
340,351463.0,-86.9999999999998,21.0,134.53500000000054,50.4
341,351832.0,149.1000000000006,52.0,134.51000000000053,50.4
342,352075.0,26.799999999999812,27.0,128.4050000000005,49.15
343,352299.0,25.699999999999825,26.0,122.22500000000048,47.85
344,352677.0,82.3000000000007,50.0,118.83000000000047,47.75
345,352958.0,16.99999999999978,25.0,115.43000000000043,46.45
346,353313.0,150.50000000000057,52.0,115.51000000000045,46.45
347,353661.0,151.20000000000056,52.0,115.57000000000043,46.45
348,354032.0,148.90000000000052,52.0,115.58000000000042,46.45
349,354413.0,147.90000000000055,52.0,115.47000000000044,46.45
350,354772.0,150.10000000000056,52.0,115.42000000000044,46.45
351,355016.0,23.699999999999825,26.0,109.11500000000039,45.15
352,355384.0,149.20000000000053,52.0,109.0100000000004,45.15
353,355731.0,151.30000000000052,52.0,109.06000000000037,45.15
354,356117.0,147.40000000000055,52.0,108.9400000000004,45.15
355,356493.0,148.40000000000055,52.0,108.93000000000038,45.15
356,356822.0,69.20000000000041,44.0,104.93000000000038,44.75
357,357186.0,149.60000000000065,52.0,105.01500000000037,44.75
358,357547.0,149.9000000000006,52.0,105.05500000000038,44.75
359,357935.0,147.20000000000053,52.0,104.92000000000039,44.75
360,358314.0,148.10000000000053,52.0,116.67500000000038,46.3
361,358686.0,148.80000000000055,52.0,116.6600000000004,46.3
362,358934.0,23.299999999999812,26.0,116.4850000000004,46.25
363,359322.0,147.2000000000005,52.0,122.56000000000044,47.55
364,359697.0,148.50000000000057,52.0,125.87000000000043,47.65
365,360064.0,149.30000000000055,52.0,132.48500000000047,49.0
366,360429.0,149.50000000000057,52.0,132.43500000000046,49.0
367,360785.0,150.40000000000055,52.0,132.39500000000046,49.0
368,361154.0,149.10000000000053,52.0,132.40500000000048,49.0
369,361531.0,148.30000000000064,52.0,132.42500000000047,49.0
370,361876.0,151.50000000000057,52.0,132.4950000000005,49.0
371,362247.0,148.90000000000055,52.0,138.7550000000005,50.3
372,362614.0,149.30000000000058,52.0,138.7600000000005,50.3
373,362998.0,147.60000000000056,52.0,138.5750000000005,50.3
374,363371.0,148.7000000000006,52.0,138.6400000000005,50.3
375,363739.0,149.2000000000005,52.0,138.6800000000005,50.3
376,364124.0,147.50000000000057,52.0,142.59500000000054,50.7
377,364511.0,81.40000000000057,50.0,139.18500000000054,50.6
378,364871.0,150.0000000000006,52.0,139.1900000000005,50.6
379,365219.0,151.2000000000005,52.0,139.3900000000005,50.6
380,365576.0,150.3000000000005,52.0,139.5000000000005,50.6
